name,price_level,rating,city
Sam & Louie's Italian Restaurant NY Pizza,2,4.3,Iola
Simple Simon's Pizza,1,-1,Humboldt
Opie's Pizza & Grill,2,4,Chanute
Mc Donald's,1,3.1,Chanute
Daylight Donuts,1,3.9,Garnett
Luther's Smokehouse / JerkyUSA,-1,5,Le Roy
Luther's Restaurant & Store,-1,5,Le Roy
Casey's General Store,1,3.6,Mound City
Rancho Grande,-1,-1,Garrison
Sonic Drive-In,1,3.7,Chanute
The Pizza Parlor, LLC,-1,4.8,Le Roy
Lil' Toledo Lodge,-1,4.8,Chanute
Lyons Twin Mansions B&B Hotel,-1,4.8,Fort Scott
Taco John's,1,3.5,Chanute
Scipio Supper Club,2,4.5,Garnett
Mc Donald's,1,3.6,Fort Scott
Pizza Hut,1,3,Fort Scott
Wendy's,1,3.3,Fort Scott
Sharky's Pub & Grub,2,4.2,Fort Scott
Hot Wok Chinese Buffet,-1,3.9,Fort Scott
King's Sandwich Shop,-1,4.7,Iola
Billy Sims Barbecue,2,4.4,Chanute
La Hacienda Mexican Restaurant,-1,4.3,Fort Scott
Taco Bell,1,3.8,Fort Scott
Cookees Drive-In,-1,4.3,Pleasanton
Nate's Place at the Twin Mansions,-1,4.5,Fort Scott
Domino's Pizza,1,4.4,Fort Scott
Casey's General Store,1,4.2,Fort Scott
Casey's General Store,1,4.2,Pleasanton
Pump'n Pete's,-1,4.2,Erie
Simple Simon's Pizza - Erie, KS,1,5,Erie
The Feedbunk,-1,4.2,Yates Center
El Charro,2,4.2,Fort Scott
El Charro of Iola,2,4.5,Iola
China Palace,-1,3.4,Iola
Chancy's Grill & Shake,1,4.6,Moran
Ambassador Hotel Wichita, Autograph Collection,-1,4.5,Wichita
Jason's Deli,2,4.5,Wichita
Larkspur | Bistro & Bar,2,4.4,Wichita
SUBWAY®Restaurants,1,3.6,Wichita
Cracker Barrel Old Country Store,2,4.4,Wichita
Kanai,2,4.7,Wichita
Avivo Brick Oven Pizzeria,2,4.4,Wichita
Little Caesars Pizza,1,3.5,Wichita
Logan's Roadhouse,2,3.9,Wichita
Mc Alister's Deli,2,4.5,Wichita
Texas Roadhouse,2,4.6,Wichita
The Anchor,2,4.4,Wichita
Bradley Fair,-1,4.4,Wichita
Cold Stone Creamery,2,3.8,Wichita
SUBWAY®Restaurants,1,3.6,Wichita
Abuelo's Mexican Restaurant,2,4.3,Wichita
The Breadbasket,2,4.4,Newton
Chick-fil-A,1,4.6,Wichita
SUBWAY®Restaurants,1,3.5,Wichita
Solos,-1,2.1,Wichita
Da Cajun Shak,2,4.2,Wichita
SUBWAY® Restaurants,1,4.1,Wichita
Doc Green's Salads & Grill,-1,4.2,Wichita
Bonefish Grill,2,4.5,Wichita
SUBWAY®Restaurants,1,3,Wichita
Headshots Bar & Grill,1,4.2,Wichita
SUBWAY®Restaurants,1,2.8,Valley Center
Deshi Curry,2,3.8,Wichita
P.F. Chang's,2,4.3,Wichita
Twin Peaks Wichita,2,4.3,Wichita
Little Caesars Pizza,1,3.3,Wichita
Emerson Biggin's Sports Bar & Grill,2,4.1,Wichita
Jimmy John's,1,3.9,Wichita
Jason's Deli,2,4.5,Wichita
Redrock Canyon Grill,2,4.4,Wichita
Harvest Kitchen and Bar,-1,3.9,Wichita
Scotch & Sirloin,3,4.1,Wichita
SUBWAY®Restaurants,1,3.6,Wichita
Charleys Philly Steaks,1,4.8,Wichita
B&C Barbeque,2,4.7,Wichita
Old Chicago Pizza and Taproom,2,4.3,Wichita
SUBWAY®Restaurants,1,3.3,Wichita
Panera Bread,2,4.4,Wichita
Auntie Anne's Pretzels,1,3,Wichita
Chesters Chophouse & Wine Bar,3,4.4,Wichita
Red Lobster,2,4.2,Wichita
Jimmy John's,1,3.5,Wichita
SUBWAY®Restaurants,1,3.6,Wichita
AJ's Sports Grill at The Alley,-1,4,Wichita
Green Mill Restaurant & Bar,2,3.4,Wichita
On The Border Mexican Grill & Cantina,2,3.9,Wichita
Chipotle Mexican Grill,1,4.4,Wichita
SUBWAY®Restaurants,1,3.8,Newton
Taco Bell,1,3.2,Wichita
Thai House Restaurant,1,4.8,Wichita
SUBWAY®Restaurants,1,4,Hutchinson
Papa Murphy's Take 'N' Bake Pizza,1,4.5,Wichita
Pizza Hut,1,3.2,Wichita
Nu-Way Sandwich Shops wichita ks,1,3.8,Wichita
Jimmy John's,1,4.3,Wichita
Great Sand Dunes Oasis,-1,4.1,Mosca
Alpine Lodge,-1,4.8,Westcliffe
The Lodge at San Isabel,-1,4,Rye
Belle's Diner,-1,3.9,Westcliffe
SUBWAY®Restaurants,1,3.5,Westcliffe
Silver Cliff Mountain Inn,1,4.8,Silver Cliff
Hwy 96 Road House,2,3.6,Silver Cliff
Pour House,-1,4.7,Florence
SUBWAY®Restaurants,1,3.6,Cañon City
Barrys Den @ Texas Creek,1,4.9,Cotopaxi
Le Petit Chablis,2,4.7,Cañon City
Pizza Madness,2,4.5,Cañon City
Royal Gorge Brewing Company,-1,3.9,Cañon City
Desert Sage Restaurant,2,4.3,Crestone
Jade Cafe,-1,4.1,Florence
Domino's Pizza,1,4.4,Florence
Diritos Italian Resaurant,2,4.5,Cañon City
Carl's Jr,1,3.4,Florence
Somewhere Saloon,2,4.4,Cañon City
My Brother's Place,-1,4.4,Cañon City
Quincys Steak & Spirits,-1,4.4,Florence
Di Rito's,-1,4.2,Cañon City
Papa's Italian Restaurant,2,4.5,Florence
Oak Creek Grill And Tavern,-1,4.5,Florence
Ito Japanese Steakhouse Sushi & Thai Restaurant,2,4.6,Florence
Chicago Bob's BBQ,-1,4.4,Cañon City
Steele Smokin' BBQ Restaurant,2,4.2,Florence
Silver Dome Saloon,-1,4.6,Silver Cliff
Tony's Mountain Pizza,2,4.4,Silver Cliff
Chopsticks Asian Grill,-1,-1,Westcliffe
Chappys Mountain View Bar & Grill,-1,4.5,Westcliffe
Ramji's Indian Cafe,-1,3.9,Crestone
Mandala Pizza,-1,4,Moffat
Crestone Brewing Co,2,4.3,Crestone
The Great Sand Dunes Oasis Restaurant,-1,3.5,Mosca
Owl Cigar Store,1,4.6,Cañon City
Beulah Inn,-1,4.5,Beulah
Stompin' Grounds,-1,4.2,Beulah
Grammy’s Kitchen,-1,4.3,Moffat
Big Burger World,1,4.7,Cañon City
Bernies Place,-1,3.9,Cañon City
Big Daddy's Diner,2,4.3,Cañon City
2 Sisters,1,4.3,Florence
Turmeric Indian & Nepalese Restaurant,-1,5,Florence
Rose Bud Cafe,1,4,Florence
Hooper Junction,1,4.6,Hooper
Chuck's Seasoned Grill,-1,4.5,Cañon City
Lucky D's Griller,-1,-1,Florence
Teek,-1,4.2,Cañon City
Stateline Bar & Grill,-1,4.5,Dove Creek
PJ’s Of Monticello,-1,4.2,Monticello
Line Camp Steakhouse Hotel,-1,4.8,Monticello
SUBWAY®Restaurants,1,4.2,Monticello
Peace Tree Juice Café,-1,4.3,Monticello
Wagon Wheel Pizza,-1,4.1,Monticello
Three Step Ranch,-1,-1,Monticello
Deb's Diner,1,4.4,Dove Creek
Dove Creek,-1,-1,Dove Creek
Dove Creek Dinner Bell,-1,4.5,Dove Creek
Blondies,2,4.5,Naturita
Uncle Reed's Restaurant at the Rimrock Hotel,-1,-1,Nucla
5th Avenue Grill,2,4.6,Nucla
R & F Restaurant,-1,3.9,Monticello
Thatzza Pizza,-1,4.6,Monticello
Bryce Canyon Pines Restaurant,2,4.4,Bryce
Eagle Point Resort,-1,4.4,Beaver
Subway,1,3.7,Panguitch
SUBWAY®Restaurants,1,3.5,Beaver
Ruby's Inn Cowboy's Buffet & Steak Room,-1,3.3,Bryce Canyon
Canyon Diner,-1,2.8,Bryce Canyon
Butch Cassidy's Hideout,-1,4.4,Circleville
The Sub Stop,-1,-1,Circleville
Cowboy's Smokehouse Cafe,2,3.9,Panguitch
Ebenezer's Barn and Grill,-1,3.6,Bryce Canyon
Timberline Restaurant,2,4.4,Beaver
Burger King,1,3.2,Beaver
Kenny Rays,-1,4,Panguitch
Big Fish Family Restaurant,1,4.4,Panguitch
Maria's Cocina,-1,4.5,Beaver
Shell,2,3.8,Beaver
Mc Donald's,1,3.1,Beaver
Dairy Queen Grill & Chill,1,4,Beaver
Beaver Pizzaria,1,3.7,Beaver
Kan Kun Mexican Restaurant,2,4.1,Beaver
Subway,1,3.2,Bryce
Taco Shop,-1,3.7,Beaver
Beaver Taco,1,4.5,Beaver
Wendy's,1,3.6,Beaver
El Bambi Cafe,2,4.7,Beaver
Flying M Restaurant,2,3.8,Panguitch
CARL''S JR.,1,3.6,Beaver
Crazy Cow Café,-1,4.1,Beaver
Denny's,1,3.7,Beaver
The Outlaw Saloon,-1,4.9,Hatch
Tomatoes Pizza Pie,-1,4.7,Marysvale
Clarke's Restaurant,2,3.6,Tropic
Pizza Place,-1,4,Tropic
Stone Hearth Grille,-1,4.3,Tropic
Cafe Adobe,-1,4.4,Hatch
C Stop Pizza,1,4.3,Panguitch
China Kitchen & All American Food,-1,3.5,Panguitch
Kenny Rays,-1,4,Panguitch
Tandoori Taqueria,-1,5,Panguitch
Doggie Delight,-1,-1,Panguitch
Quality inn restaurant,-1,3,Panguitch
Arshels Cafe,1,4.3,Beaver
Up Top Steakhouse,-1,4.5,Bryce
Cowboy Ranch House at Bryce Canyon Resort,2,3.8,Bryce
Comida,-1,-1,Beaver
Soda Fix,-1,5,Beaver
Mels Drive Inn,-1,4.4,Beaver
Craigo's Pizza,1,4.6,Beaver
Valerie's Taco Shop,-1,4,Beaver
Dixon's Dawgs,-1,4.8,Marysvale
Valhalla Pizzza,-1,3.8,Bryce Canyon
Rustler's Restaurant,-1,3.5,Tropic
Showdowns Restaurant,-1,4.6,Tropic
Hotel Charlotte,-1,4.3,Groveland
Strawberry inn,-1,3.9,Strawberry
Evergreen Lodge at Yosemite,-1,4.5,Groveland
1859 Historic National Hotel,2,4.4,Jamestown
Black Oak Casino Resort,-1,4.2,Tuolumne
Hotel Leger Restaurant & Saloon,-1,4.3,Mokelumne Hill
SUBWAY®Restaurants,1,3.8,Sonora
SUBWAY®Restaurants,1,4.3,Arnold
Greenhorn Creek Resort,-1,4.4,Angels Camp
Lighthouse Deli,-1,4.6,Sonora
B E Wok & Sushi,2,4.1,Sonora
SUBWAY®Restaurants,1,3.9,Sonora
SUBWAY®Restaurants,1,4.2,Angels Camp
Little Caesars Pizza,1,2.4,Sonora
SUBWAY®Restaurants,1,3.8,Jamestown
Buckmeadows Restaurant,2,3.6,Groveland
Diamondback Grill,2,4.4,Sonora
Brown's Coffee House,-1,5,Columbia
SUBWAY®Restaurants,1,3.8,San Andreas
Andy's Mountain Grill,-1,4.8,Mi-Wuk Village
C C Taqueria,-1,5,Jamestown
Crusco's,2,4.4,Angels Camp
Talulah's Restaurant,-1,4.5,Sonora
Round Table Pizza,2,4,Arnold
Pizza Factory,2,3.7,Groveland
Yosemite Ridge Resort,-1,4.2,Groveland
Papa's New Roost,-1,4.5,Sonora
Little Cottage Cafe,-1,4.3,Twain Harte
C C Taqueria,-1,4.3,Jamestown
Pinecrest Snack Bar,-1,4,Pinecrest
Day-O Espresso 2,-1,4,Jamestown
Charlotte Bistro & Bar,-1,4,Groveland
Camps Restaurant,-1,3.9,Angels Camp
Columbia Kate's Teahouse,-1,4.5,Columbia
Iron Door Saloon,2,4.2,Groveland
Firewood,-1,4.3,Murphys
V Restaurant, Bistro & Bar,-1,4.8,Murphys
V restaurant & Bar,2,4.3,Murphys
The Eproson House,2,4.2,Twain Harte
Papa Murphy's Take 'N' Bake Pizza,1,4.3,Sonora
Mountain Mike's Pizza,2,3.7,Sonora
Sarafina's Italian Kitchen,2,4.9,Arnold
Mi Pueblo Restaurant,2,3.9,Sonora
Grounds Restaurant,2,4.6,Murphys
Alchemy Cafe,2,4.2,Murphys
Emberz Wood-Fired Foodz,2,4.5,Sonora
Mike's Pizza,2,4.5,Angels Camp
El Jardin,2,3.6,Twain Harte
Round Table Pizza,2,3.6,Sonora
Round Table Pizza,2,3.8,Sonora
The Peppery,2,4.4,Sonora
Gus's Steakhouse,2,4.4,Sonora
Taco Bell,1,4.1,Sonora
Taco Bell,1,3.5,Angels Camp
Mike's Pizza of Sonora,2,4.6,Sonora
Griff's BBQ & Grill,2,4.4,Copperopolis
Burger King,1,2.7,Sonora
Arnold Chinese Restaurant,2,4,Arnold
Round Table Pizza,2,4.2,Angels Camp
Sonora Thai Cuisine,-1,4.4,Sonora
Texas Roadhouse,2,4.4,Tracy
BJ's Restaurant & Brewhouse,2,4,Elk Grove
Subway,1,4,Stockton
Logan's Roadhouse,2,3.8,Elk Grove
Squeeze Burger,2,4.4,Galt
SUBWAY®Restaurants,1,3.7,Stockton
Chipotle Mexican Grill,1,3.9,Elk Grove
Steve's Pizza,2,3.8,Elk Grove
Boomers! Modesto,-1,4.1,Modesto
El Torito,2,4,Stockton
Little Caesars Pizza,1,3.7,Elk Grove
BJ's Restaurant & Brewhouse,2,3.9,Stockton
Little Caesars Pizza,1,3.4,Stockton
Texas Roadhouse,2,4.5,Elk Grove
Dos Coyotes Border Cafe,-1,4.4,Elk Grove
In-N-Out Burger,1,4.5,Tracy
Canal Street Grille,2,4.3,Ripon
Big League Dreams Manteca,-1,4.2,Manteca
Little Caesars Pizza,1,4,Brentwood
Tora Sushi,2,4.4,Stockton
Auntie Anne's Pretzels,1,4.1,Stockton
Little Caesars Pizza,1,3.3,Lodi
Leonardi's Pizza,1,3.6,Brentwood
Chinese Gourmet Express,1,2,Stockton
SUBWAY® Restaurants,1,3,Lodi
SUBWAY®Restaurants,1,3.9,Manteca
The Boiling Crab,2,4.4,Sacramento
Jamba Juice,1,4.3,Elk Grove
SUBWAY®Restaurants,1,3.9,Elk Grove
Little Caesars Pizza,1,3.6,Manteca
SUBWAY®Restaurants,1,4.1,Lodi
Chili's Grill & Bar,2,4.1,Elk Grove
Misaki Sushi & Bar,2,4.4,Stockton
Golden Corral,2,4,Sacramento
Little Caesars Pizza,1,3.8,Antioch
Chipotle Mexican Grill,1,4.1,Stockton
Flip's Burgers,2,4.4,Stockton
Pizza Hut,1,2.7,Stockton
Golden Dragon,2,4.3,Elk Grove
The Habit Burger Grill,1,4.5,Elk Grove
Market Tavern - Stockton,2,4.4,Stockton
Heritage Dining and Provisions,-1,4.2,Stockton
China Garden Restaurant,1,4.3,Brentwood
Rookies Sports Bar & Grill,2,3.8,Manteca
Panera Bread,2,4.1,Antioch
Romano's Macaroni Grill,2,4.2,Stockton
Wingstop,2,4.4,Elk Grove
Little Caesars Pizza,1,3.5,Sacramento
Mc Donald's,1,3.5,Stockton
Tracy Black Bear Diner,2,4.2,Tracy
Pete's,2,4.1,Elk Grove
Giusti's Place,2,4.5,Walnut Grove
Hot Dog on a Stick,1,-1,Tracy
Las Casuelas Restaurant & Bar Manteca,2,4.1,Manteca
Mountain Mike's Pizza,2,3.8,Lodi
Oakley Black Bear Diner,2,4.4,Oakley
Auntie Anne's Pretzels,1,1.8,Tracy
SUBWAY®Restaurants,1,3.3,Elk Grove
The Habit Burger Grill,1,4.4,Stockton
Red Robin Gourmet Burgers,2,3.7,Manteca
Annapolis Waterfront Hotel, Autograph Collection,-1,4.4,Annapolis
Morrison House, Autograph Collection,-1,4.5,Alexandria
Okada Japanese Steak & Seafood,2,4.4,California
Robert Morris Inn,-1,4.3,Oxford
Bonefish Grill,2,3.9,Brandywine
Olive Garden Italian Restaurant,2,3.6,Bowie
Carrabba's Italian Grill,2,4,Bowie
Rod 'N' Reel Restaurant,2,3.7,Chesapeake Beach
SUBWAY®Restaurants,1,1.3,La Plata
Skipper's Pier Restaurant & Dock Bar,2,4.4,Deale
Ledo Pizza,2,4.4,La Plata
Chipotle Mexican Grill,1,3.4,Capitol Heights
Mount Vernon Inn Restaurant,2,4.4,Mount Vernon
Stars Restaurant,2,4.3,Saint Michaels
Texas Ribs & BBQ,1,4.3,Clinton
Ruby Tuesday,2,3.5,Clinton
Ruby Tuesday,2,3.6,Prince Frederick
Herrington Harbour South,-1,4.6,North Beach
Ruby Tuesday,2,3.2,Upper Marlboro
Olive Garden Italian Restaurant,2,4.2,Waldorf
Golden Corral,2,3.7,Upper Marlboro
Old Stein Inn,2,4.6,Edgewater
Famous Dave's,2,4.1,Waldorf
Rosa Mexicano,2,4.1,Oxon Hill
TGI Fridays,2,3,Bowie
Panera Bread,2,3.9,Waldorf
Golden Corral,2,3.9,Waldorf
Texas Roadhouse,2,4.4,La Plata
Chuck E. Cheese's,2,3.8,Largo
Lowes Wharf Marina Inn,-1,4.4,Sherwood
SUBWAY®Restaurants,1,3.9,Deale
Subway,1,4.2,Waldorf
SUBWAY®Restaurants,1,2.3,California
Mike's Restaurant & Crabhouse,2,4.2,Riva
SUBWAY®Restaurants,1,4,Harwood
Long Horn Steakhouse,2,4.1,Waldorf
Cracker Barrel Old Country Store,2,4.2,Waldorf
Bilbo Baggins Global Restaurant,2,4.1,Alexandria
Carrabba's Italian Grill,2,4.3,Waldorf
Chart House,3,4.1,Alexandria
Harbourtowne Resort,-1,3.9,Saint Michaels
Mc Cormick & Schmick's Seafood & Steaks,3,3.8,Oxon Hill
Bollywood Masala,2,4.4,California
Cosmopolitan Grill,2,4.6,Alexandria
Sarku Japan,1,3.5,Capitol Heights
Outback Steakhouse,2,3.2,Largo
Faccia Luna,2,4.2,Alexandria
Domino's Pizza,1,1.8,District Heights
la Madeleine French Bakery & Café Alexandria,2,4,Alexandria
Daniel O'Connell's Irish Restaurant & Bar,2,4.4,Alexandria
Sbarro,1,1.8,Waldorf
IHOP,1,3.7,Lexington Park
The Greene Turtle Sports Bar & Grille,2,4.1,Edgewater
Papa John's Pizza,1,4,Leonardtown
Virtue Feed & Grain,2,4.4,Alexandria
Gadsby's Tavern,2,4.5,Alexandria
Jerry's Place,2,4.8,Prince Frederick
Rams Head Tavern,2,4.3,Annapolis
Jasper's Restaurant,2,4,Upper Marlboro
Columbia Firehouse,2,4.3,Alexandria
Isaac Jackson Hotel,-1,4.5,Elkins
SUBWAY®Restaurants,1,4,Marlinton
Elk River Inn & Restaurant,-1,4.7,Slaty Fork
SUBWAY®Restaurants,1,4.5,Elkins
SUBWAY®Restaurants,1,5,Huttonsville
SUBWAY®Restaurants,1,4.2,Elkins
Hutte Swiss Restaurant,-1,4.8,Helvetia
C.J.Maggie's,2,4.2,Elkins
Snowshoe Ski & Snowboard Rentals - Route 66,-1,4,Slaty Fork
Greenbrier Grille and Lodge,-1,4.1,Marlinton
Domino's Pizza,1,4,Elkins
Burger King,1,3.8,Elkins
Foxfire Grille,-1,3.3,Snowshoe
Papa John's Pizza,1,4.2,Elkins
Bob Evans,1,3.9,Elkins
Mc Donald's,1,3.7,Elkins
The Custard Stand,-1,3.7,Webster Springs
Locust Hill Inn, Cabin and Pub,-1,4,Marlinton
C and J's Restaurant,-1,4.3,Valley Bend
El Gran Sabor,2,4.6,Elkins
Dairy Queen Grill & Chill,1,3.7,Marlinton
Pizza Hut,1,3.9,Elkins
Debbie's Main Street Café,1,4.1,Webster Springs
SUBWAY®Restaurants,1,4,Slaty Fork
Elk Springs Resort Restaurant,-1,5,Monterville
Black Run Sugar Shack,2,4.5,Snowshoe
Fiddlehead,-1,4.2,Snowshoe
Corduroy Inn,-1,5,Snowshoe
Shaver's Centre,-1,4.6,Snowshoe
The Boathouse,-1,4.2,Dunmore
The Junction,-1,3.5,Snowshoe
Cheat Mountain Pizza,-1,2.7,Snowshoe
Route 66 Restaurant,-1,3.7,Slaty Fork
Hoot's Bar And Grill,-1,4.2,Snowshoe
South Mountain Grille,2,3.8,Snowshoe
Railyard Restaurant,-1,2.9,Elkins
Godfather's Pizza Express,2,4,Marlinton
Dukes Steakhouse,2,4,Elkins
1863 Grill,-1,4,Elkins
El Rancho,-1,4.8,Elkins
Hardee's,1,3.4,Elkins
Dairy Queen Grill & Chill,1,4,Elkins
Shell,2,-1,Elkins
Applebee’s Grill + Bar,2,3.9,Elkins
SUBWAY®Restaurants,1,3.9,Elkins
Sheetz,1,4.1,Elkins
Sakura Japanese Steakhouse,-1,4.4,Elkins
Taco Bell,1,4.1,Elkins
Beander's,-1,4.1,Elkins
The Forks Inn,3,4.5,Elkins
KFC,1,3.9,Elkins
Gino's Pizza & Spaghetti House,2,3.8,Elkins
Henry G's Café,-1,4.1,Elkins
Smoke on the Water,2,4.3,Elkins
Long John Silver's,1,4,Elkins
Wendy's,1,3.8,Elkins
Vintage | Restaurant and Wine Bar,2,4.4,Elkins
Mama mia pie and pasta inc,2,4.6,Elkins
The Lunch Box,-1,4.6,Elkins
Scottie’s of Elkins,1,4.4,Elkins
SUBWAY®Restaurants,1,4,Summersville
SUBWAY®Restaurants,1,3.6,Summersville
Athletic Club,-1,1,Charleston
Soho's,2,4.5,Charleston
Top Spot Country Cookin' & Catering,-1,4.3,Sissonville
First Watch - Charleston,2,4.6,Charleston
SUBWAY®Restaurants,1,3.9,Elkview
SUBWAY®Restaurants,1,4,Clay
Pies & Pints Pizzeria,2,4.6,Charleston
SUBWAY®Restaurants,1,3.8,Charleston
SUBWAY®Restaurants,1,3,Birch River
Papa John's Pizza,1,3.9,Charleston
SUBWAY®Restaurants,1,4.4,Smithers
SUBWAY®Restaurants,1,3.3,Charleston
SUBWAY®Restaurants,1,4,Charleston
Red Rooster Café,-1,4.5,Gassaway
SUBWAY®Restaurants,1,3.9,Charleston
Penn Station East Coast Subs,2,4.3,Charleston
SUBWAY®Restaurants,1,3.8,Charleston
The Chop House | Charleston,-1,4,Charleston
Bridge Road Bistro,2,4.4,Charleston
Gino's Pizza & Spaghetti House,-1,3.4,Charleston
China One,-1,4.3,Charleston
Bluegrass Kitchen,2,4.3,Charleston
Chick-fil-A,1,4.2,Charleston
Husson's Pizza,2,4.5,Charleston
Arby's,1,2.2,Elkview
Tudor's Biscuit World,1,4.1,Charleston
Sinbads Pizza & Mediterranean Food,-1,4.9,Charleston
Tidewater Grill,3,3.9,Charleston
Applebee’s Grill + Bar,2,3.6,Charleston
Little Caesars Pizza,1,4.1,Summersville
Visions,-1,3,Sutton
Little Caesars Pizza,1,3.3,Charleston
Husson's Pizza,1,4.2,Charleston
Sahara Restaurant,2,4.5,Charleston
SUBWAY®Restaurants,1,4,Sutton
Sam's Hot Dogs,1,4.1,Charleston
Giovanni's Pizza,1,4.3,Charleston
Mc Donald's,1,2.8,Charleston
Laury's Restaurant,2,4.7,Charleston
Tricky Fish,1,4.3,Charleston
Shoney's Summersville,1,3.7,Summersville
Cracker Barrel Old Country Store,2,4.1,Charleston
Burger King,1,3.8,Summersville
Café Cimino Country Inn,-1,4.7,Sutton
Pizza Hut,1,4,Charleston
Dairy Queen Grill & Chill,1,3.8,Elkview
Lola's Pizza,2,4.6,Charleston
Outback Steakhouse,2,3.8,Charleston
Domino's Pizza,1,3.3,Charleston
Ichiban | Pan-Asian Cuisine,2,4.1,Charleston
Bob Evans,1,3.7,Charleston
Sbarro,1,4.2,Charleston
Wendy's,1,3.9,Spencer
Papa John's Pizza,1,4.3,Charleston
Little Caesars Pizza,1,4.3,Charleston
Fazio's,-1,4.1,Charleston
Swiftwater Café,-1,4.6,Charleston
Taco Bell,1,3.9,Charleston
Carter Caves State Resort Park,-1,4.7,Olive Hill
Shawnee Lodge & Conference Center,-1,4.3,West Portsmouth
SUBWAY®Restaurants,1,4,Maysville
Blue Licks Battlefield State Resort Park,-1,4.5,Carlisle
SUBWAY®Restaurants,1,3.4,West Union
SUBWAY®Restaurants,1,4.5,Maysville
SUBWAY®Restaurants,1,3.8,Flemingsburg
Little Caesars Pizza,1,3.9,Maysville
SUBWAY®Restaurants,1,4.9,Vanceburg
SUBWAY®Restaurants,1,5,Morehead
SUBWAY®Restaurants,1,4.3,Ripley
SUBWAY®Restaurants,1,4.6,Olive Hill
SUBWAY®Restaurants,1,3.8,Morehead
Pasquale's Restaurant,1,4.7,Maysville
Gatti's Pizza,1,4.2,Morehead
Mc Donald's,1,3.7,Maysville
Burger King,1,3.9,Maysville
Mc Donald's,1,3.4,Seaman
Pizza Hut,1,3.8,Flemingsburg
Frisch's Big Boy,1,4.2,West Union
SUBWAY®Restaurants,1,3.9,Winchester
Tumbleweed Tex Mex Grill & Margarita Bar,2,4.2,Maysville
Ponderosa Steakhouse,2,3.9,Maysville
Arby's,1,4.1,Flemingsburg
Wendy's,1,4.4,Morehead
Scioto Ribber,2,4.6,Portsmouth
Long John Silver's,1,4.2,Maysville
Oscar's Restaurant,-1,3.9,Portsmouth
Capronis Restaurant & Bar,2,4.4,Maysville
Papa John's Pizza,1,4,Morehead
Dairy Queen Grill & Chill,1,4.3,Olive Hill
Moyer Winery and Restaurant,2,4.4,Manchester
Lee's Famous Recipe Chicken,1,3.8,Morehead
Chandler's,2,4.4,Maysville
Taco Bell,1,3,Aberdeen
China Garden Restaurant,2,3.9,Maysville
Arby's,1,4.1,Maysville
Domino's Pizza,1,4.4,Morehead
SUBWAY®Restaurants,1,4,Portsmouth
de Sha's,-1,4.2,Maysville
Bob Evans,1,3.9,Maysville
Gold Star Chili,1,4.2,Maysville
Cracker Barrel Old Country Store,2,4.4,Morehead
Frisch's Big Boy,1,4.1,Maysville
Buffalo Wild Wings,2,3.8,Portsmouth
Domino's Pizza,1,4.4,Maysville
Pasquales Pizza & Pasta,-1,4.6,Morehead
Mc Donald's,1,3.5,West Union
Wendy's,1,3.5,Maysville
Sonic Drive-In,1,4.2,Maysville
Pizza Hut,1,3.2,Morehead
Buffalo Wild Wings,2,4.1,Morehead
Godfather's Pizza,2,4.4,Vanceburg
Pizza Hut,1,3.3,Maysville
Taco Bell,1,3.4,Maysville
Snappy Tomato Pizza,1,4.3,West Union
Mc Donald's,1,3.7,Portsmouth
Mc Donald's,1,3.8,Flemingsburg
Taco Bell,1,3.9,Morehead
Hardee's,1,4.2,Morehead
Holly Hill Inn,3,4.7,Midway
Wallace Station Deli and Bakery,2,4.6,Versailles
SUBWAY®Restaurants,1,2.6,Dry Ridge
SUBWAY®Restaurants,1,3.5,Walton
SUBWAY®Restaurants,1,4.1,Georgetown
Rick's White Light Diner,2,4.4,Frankfort
Heirloom Restaurant,2,4.7,Midway
Ruby Tuesday,2,3.7,Georgetown
SUBWAY®Restaurants,1,4.2,Ghent
Outback Steakhouse,2,3.8,Florence
Papa John's Pizza,1,3,Georgetown
Pilot Travel Center,-1,4,Georgetown
Domino's Pizza,1,4.1,Georgetown
SUBWAY®Restaurants,1,3.1,Union
SUBWAY®Restaurants,1,4.3,Georgetown
Subway,1,4.6,Owenton
Papa John's Pizza,1,3.5,Frankfort
Little Caesars Pizza,1,3.7,Frankfort
Subway,1,4.1,Williamstown
SUBWAY®Restaurants,1,3.5,Crittenden
Cracker Barrel Old Country Store,2,4.2,Georgetown
SUBWAY®Restaurants,1,2.9,Walton
SUBWAY,1,3.5,Georgetown
Little Caesars Pizza,1,4.2,Georgetown
SUBWAY®Restaurants,1,3.5,Cynthiana
SUBWAY®Restaurants,1,3,Cynthiana
Buffalo Wild Wings,2,3.9,Independence
Pilot Travel Center,-1,3.8,Georgetown
La Fiesta Grande Restaurant,1,4.4,Frankfort
QDOBA Mexican Eats,1,3.9,Frankfort
Domino's Pizza,1,4.1,Frankfort
Jersey Mike's Subs,1,4.3,Florence
SUBWAY®Restaurants,1,2.7,Frankfort
Fat Kats Pizzeria & Restaurant,-1,4.4,Georgetown
Cracker Barrel Old Country Store,2,4.2,Frankfort
Cracker Barrel Old Country Store,2,4.2,Dry Ridge
Waffle House,1,4.1,Walton
Pizza Inn,1,3.9,Frankfort
Dunkin' Donuts,1,3.9,Florence
SUBWAY®Restaurants,1,3.5,Independence
Office Pub & Deli,1,4.6,Frankfort
Flying J Travel Center,-1,3.8,Walton
SUBWAY®Restaurants,1,1.9,Florence
